title,price,date,destaque,categoria,tipo,condominio,area_util,quartos,banheiros,vagas_na_garagem,iptu,zona,academia,elevador,permitido_animais,piscina,portaria,salao_de_festas,condominio_fechado,seguranca_24h,portao_eletronico,area_murada,area_de_servico,armarios_na_cozinha,armarios_no_quarto,churrasqueira,mobiliado,quarto_de_servico,ar_condicionado,porteiro_24h,varanda
"Apartamento à venda em Liberdade com 54 m², 2 quartos, 1 suíte, 1 vaga",434000,24/04/2024,False,Apartamentos,Padrão,874,54,2,1,1,0,CENTRO,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Higienópolis com 133 m², 3 quartos, 1 suíte, 1 vaga",1600000,24/04/2024,False,Apartamentos,Padrão,1300,133,3,4,1,400,CENTRO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Bela Vista com 26 m², 1 quarto",499999,24/04/2024,False,Apartamentos,Padrão,560,27,1,1,0,100,CENTRO,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Bela Vista com 36 m², 1 quarto, 1 vaga",402800,24/04/2024,False,Apartamentos,Padrão,1200,36,1,1,1,365,CENTRO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Jardim América com 125 m², 3 quartos, 1 suíte, 1 vaga",2000000,24/04/2024,False,Apartamentos,Padrão,2100,125,3,2,1,408,CENTRO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
"Apartamento à venda em Cambuci com 36 m², 1 quarto",330000,24/04/2024,False,Apartamentos,Padrão,330,36,1,1,0,0,CENTRO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Cambuci com 108 m², 3 quartos, 1 suíte, 2 vagas",1550000,24/04/2024,False,Apartamentos,Padrão,1479,108,3,2,2,623,CENTRO,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
"Apartamento à venda em Cambuci com 56 m², 2 quartos, 1 vaga",480000,24/04/2024,False,Apartamentos,Padrão,700,56,2,1,1,56,CENTRO,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento Venda 3 Dormitórios - 180 m² Consolação,1999980,24/04/2024,False,Apartamentos,Padrão,2,180,3,2,1,550,CENTRO,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
"Apartamento à venda em Liberdade com 36 m², 1 quarto",557635,24/04/2024,False,Apartamentos,Padrão,325,36,1,1,0,0,CENTRO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Aclimação com 51 m², 2 quartos, 1 vaga",720000,24/04/2024,False,Apartamentos,Padrão,780,51,2,1,1,905,CENTRO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Apartamento Venda 3 Dormitórios - 173 m² Higienópolis,2249980,24/04/2024,False,Apartamentos,Padrão,3086,173,3,2,2,548,CENTRO,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
"Apartamento à venda em Aclimação com 35 m², 1 quarto",430000,24/04/2024,False,Apartamentos,Padrão,560,35,1,1,0,160,CENTRO,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Santa Cecília com 116 m², 3 quartos, 1 suíte, 1 vaga",1300000,24/04/2024,False,Apartamentos,Padrão,1673,116,3,3,1,565,CENTRO,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
"Apartamento à venda em Bela Vista com 25 m², 1 quarto",435000,24/04/2024,False,Apartamentos,Padrão,260,25,1,1,0,0,CENTRO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Bela Vista com 56 m², 1 quarto, 1 vaga",850000,24/04/2024,False,Apartamentos,Padrão,500,56,1,1,1,0,CENTRO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Liberdade com 87 m², 2 quartos, 1 suíte, 1 vaga",450000,24/04/2024,False,Apartamentos,Padrão,1400,87,2,1,1,0,CENTRO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Liberdade com 56 m², 2 quartos",450000,24/04/2024,False,Apartamentos,Padrão,700,56,2,1,0,27,CENTRO,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"Apartamento à venda em República com 26 m², 1 quarto",380000,24/04/2024,False,Apartamentos,Padrão,300,26,1,1,0,0,CENTRO,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda, Consolação, São Paulo, SP-230m2 - 3 dormitórios sendo 1 suite e 1 vag",2550000,24/04/2024,False,Apartamentos,Padrão,2950,230,3,4,1,524,CENTRO,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Apartamento para venda na Consolação,550000,24/04/2024,False,Apartamentos,Padrão,850,64,1,1,0,0,CENTRO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Cambuci com 129 m², 3 quartos, 1 vaga",680000,24/04/2024,False,Apartamentos,Padrão,1326,129,3,3,1,150,CENTRO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Liberdade com 75 m², 2 quartos, 1 suíte",490021,24/04/2024,False,Apartamentos,Padrão,670,75,2,2,0,0,CENTRO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Liberdade com 76 m², 2 quartos, 2 suítes, 2 vagas",1255015,24/04/2024,False,Apartamentos,Padrão,450,76,2,4,2,1,CENTRO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"Apartamento à venda em Higienópolis com 144 m², 3 quartos, 1 suíte, 2 vagas",1450000,24/04/2024,False,Apartamentos,Padrão,2400,144,3,3,2,460,CENTRO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Casa à venda em Barra Funda com 115 m², 3 quartos, 2 suítes, 2 vagas",1200000,24/04/2024,False,Casas,Padrão,0,115,3,4,2,201,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"Casa à venda em Vila Romana com 300 m², 1 quarto, 2 vagas",1350000,24/04/2024,False,Casas,Padrão,0,300,1,1,2,917,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Barra Funda com 157 m², 4 quartos, 3 suítes, 2 vagas",2550000,24/04/2024,False,Apartamentos,Padrão,2000,158,4,2,2,500,OESTE,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"Apartamento à venda em Barra Funda com 41 m², 2 quartos",355000,24/04/2024,False,Apartamentos,Padrão,470,41,2,1,0,0,OESTE,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Pinheiros com 102 m², 3 quartos, 1 vaga",1050033,24/04/2024,False,Apartamentos,Padrão,1100,102,3,2,1,120,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Barra Funda com 55 m², 3 quartos, 1 vaga",499000,24/04/2024,False,Apartamentos,Padrão,0,55,3,1,1,0,OESTE,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Vila Romana com 185 m², 3 quartos, 1 suíte, 3 vagas",2500000,24/04/2024,False,Apartamentos,Padrão,2109,185,3,4,3,1109,OESTE,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
"Apartamento à venda em Perdizes com 80 m², 2 quartos, 1 vaga",780000,24/04/2024,False,Apartamentos,Padrão,688,80,2,2,1,92,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Casa à venda em Rio Pequeno com 126 m², 3 quartos, 1 suíte, 2 vagas",600012,24/04/2024,False,Casas,Padrão,0,126,3,4,2,100,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Sumaré com 89 m², 2 quartos, 2 suítes, 2 vagas",1398915,24/04/2024,False,Apartamentos,Padrão,1100,89,2,3,2,380,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"Casa à venda em Jaraguá com 150 m², 3 quartos, 1 suíte, 4 vagas",532018,24/04/2024,False,Casas,Padrão,0,150,3,2,4,0,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"Apartamento à venda em Vila Leopoldina com 173 m², 3 quartos, 3 suítes, 3 vagas",2438009,24/04/2024,False,Apartamentos,Padrão,1700,173,3,1,3,0,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Lapa com 55 m², 2 quartos, 1 vaga",620000,24/04/2024,False,Apartamentos,Padrão,400,55,2,2,1,1,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Casa à venda em Vila Romana com 140 m², 3 quartos, 3 vagas",1500000,24/04/2024,False,Casas,Padrão,0,140,3,2,3,100,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"Apartamento à venda em Vila Madalena com 100 m², 1 quarto, 1 suíte, 1 vaga",1190000,24/04/2024,False,Apartamentos,Padrão,0,100,1,1,1,0,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Lapa com 62 m², 2 quartos, 1 suíte, 1 vaga",790000,24/04/2024,False,Apartamentos,Padrão,550,62,2,2,1,0,OESTE,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Jaraguá com 56 m², 2 quartos, 1 vaga",307017,24/04/2024,False,Apartamentos,Padrão,340,56,2,1,1,0,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"Apartamento à venda em Lapa com 104 m², 3 quartos, 3 suítes, 2 vagas",1702200,24/04/2024,False,Apartamentos,Padrão,1000,104,3,4,2,0,OESTE,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento à venda no bairro Butantã - São Paulo/SP,499990,24/04/2024,False,Apartamentos,Padrão,1433,72,2,2,1,51,OESTE,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento para Venda em São Paulo, Pinheiros, 1 dormitório, 1 banheiro, 1 vaga",650000,24/04/2024,False,Apartamentos,Padrão,1055,32,1,1,1,568,OESTE,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
"Casa à venda em Lapa com 95 m², 2 quartos, 1 suíte",800000,24/04/2024,False,Casas,Padrão,0,95,2,2,0,300,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"Apartamento à venda em Barra Funda com 167 m², 2 quartos, 2 suítes, 2 vagas",2875000,24/04/2024,False,Apartamentos,Padrão,1400,168,2,4,2,640,OESTE,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
"Apartamento à venda em Vila Romana com 91 m², 3 quartos, 1 suíte, 2 vagas",1170000,24/04/2024,False,Apartamentos,Padrão,950,91,3,2,2,200,OESTE,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
"Apartamento à venda em Vila Madalena com 42 m², 1 quarto, 1 suíte",786000,24/04/2024,False,Apartamentos,Padrão,633,42,1,2,0,0,OESTE,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Lapa com 80 m², 3 quartos, 1 suíte, 2 vagas",870009,24/04/2024,False,Apartamentos,Padrão,920,80,3,3,2,217,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
"Apartamento à venda em Perdizes com 129 m², 4 quartos, 1 vaga",1290000,24/04/2024,False,Apartamentos,Padrão,1570,129,4,2,1,270,OESTE,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Perdizes com 78 m², 3 quartos, 1 suíte, 2 vagas",745027,24/04/2024,False,Apartamentos,Padrão,1400,78,3,2,2,350,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"Apartamento à venda em Sumaré com 129 m², 3 quartos, 1 suíte, 1 vaga",1886012,24/04/2024,False,Apartamentos,Padrão,2369,130,3,3,1,383,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento para venda possui 55 metros quadrados com 2 quartos,290000,24/04/2024,False,Apartamentos,Padrão,485,55,2,1,1,0,OESTE,True,False,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False
"Casa à venda em Vila Sônia com 200 m², 3 quartos, 3 suítes, 2 vagas",1197006,24/04/2024,False,Casas,Padrão,0,200,3,4,2,400,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Rio Pequeno com 70 m², 2 quartos, 1 suíte, 2 vagas",380021,24/04/2024,False,Apartamentos,Padrão,716,70,2,1,2,35,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"Apartamento à venda em Perdizes com 134 m², 2 quartos, 1 vaga",1000000,24/04/2024,False,Apartamentos,Padrão,1500,134,2,2,1,200,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Vila Madalena com 121 m², 2 quartos, 2 suítes, 2 vagas",2312012,24/04/2024,False,Apartamentos,Padrão,1200,121,2,3,2,676,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Casa à venda em São Domingos com 170 m², 3 quartos, 1 suíte, 2 vagas",1100034,24/04/2024,False,Casas,Padrão,0,170,3,2,2,250,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda em Perdizes com 215 m², 3 quartos, 2 suítes, 3 vagas",1950000,24/04/2024,False,Apartamentos,Padrão,810,215,3,3,3,650,OESTE,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda no bairro Pompeia - São Paulo/SP, Zona Oeste",710000,24/04/2024,False,Apartamentos,Padrão,1000,81,2,2,1,120,OESTE,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Apartamento à venda em Vila Romana com 185 m², 3 quartos, 3 suítes, 3 vagas",2800000,24/04/2024,False,Apartamentos,Padrão,1900,185,3,5,3,1100,OESTE,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
"Apartamento à venda em Sumaré com 127 m², 3 quartos, 2 suítes, 2 vagas",2250000,24/04/2024,False,Apartamentos,Padrão,1600,127,3,4,2,580,OESTE,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Venha conhecer este lindo apartamento na Mooca, com 50m², 2 Quartos, 1 vaga, varanda e laz",549900,24/04/2024,False,Apartamentos,Padrão,500,50,2,1,1,0,LESTE,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,True
Apartamento em Avenida Casa Grande - Vila Cunha Bueno - São Paulo/SP,398730,24/04/2024,False,Apartamentos,Padrão,439,61,3,2,1,1,LESTE,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento em Rua Demerval da Fonseca - Jardim Santa Terezinha (Zona Leste) - São Paulo/S,219790,24/04/2024,False,Apartamentos,Padrão,400,45,2,1,1,1,LESTE,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento em Rua Luiz de Almeida Fernandes - Itaquera - São Paulo/SP,213050,24/04/2024,False,Apartamentos,Padrão,100,37,2,1,0,1,LESTE,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Rua Luiz de Almeida Fernandes - Itaquera - São Paulo/SP,210360,24/04/2024,False,Apartamentos,Padrão,100,37,2,1,0,1,LESTE,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento para venda Vila Prudente/Vila Independência. 2 Dorm. 1 Vaga.,270000,24/04/2024,False,Apartamentos,Padrão,330,45,2,1,1,0,LESTE,False,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False
"Realize seu sonho da casa própria na Vila Diva, ao lado da Av. Ver. Abel Ferreira. Apartam",237900,24/04/2024,False,Apartamentos,Padrão,160,38,2,1,0,0,LESTE,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
Casa para venda tem 142 metros quadrados com 3 quartos em Tatuapé - São Paulo - SP,350000,24/04/2024,False,Casas,Padrão,0,142,3,3,3,0,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Apartamento em Rua Rodrigues Seixas - Cidade Líder - São Paulo/SP,244150,24/04/2024,False,Apartamentos,Padrão,150,34,2,1,1,100,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Rua Ignácio Alves de Mattos - Itaquera - São Paulo/SP,199590,24/04/2024,False,Apartamentos,Padrão,150,35,2,1,1,100,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sobrado em Rua Salvarana - Jardim Santa Maria - São Paulo/SP,494580,24/04/2024,False,Casas,Padrão,1,220,4,3,2,442,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Rua Serra de Bragança - Vila Gomes Cardim - São Paulo/SP,719710,24/04/2024,False,Apartamentos,Padrão,600,58,2,2,1,100,LESTE,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento em Rua Demerval da Fonseca - Jardim Santa Terezinha (Zona Leste) - São Paulo/S,229850,24/04/2024,False,Apartamentos,Padrão,400,48,2,1,1,1,LESTE,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Rua Uruçuca - Vila Antonina - São Paulo/SP,374080,24/04/2024,False,Apartamentos,Padrão,616,57,2,1,1,600,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Avenida Matapi - Jardim Santa Terezinha (Zona Leste) - São Paulo/SP,369250,24/04/2024,False,Apartamentos,Padrão,550,90,3,2,1,1,LESTE,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento em Rua Luiz de Almeida Fernandes - Itaquera - São Paulo/SP,199450,24/04/2024,False,Apartamentos,Padrão,100,37,2,1,0,1,LESTE,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Rua Pedro Bellegarde - Chácara Califórnia - São Paulo/SP,448210,24/04/2024,False,Apartamentos,Padrão,450,41,2,1,1,1,LESTE,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Casa de vila sobrado,910000,24/04/2024,False,Casas,Casa de vila,0,123,2,2,1,0,LESTE,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
Apartamento em Avenida Olga Fadel Abarca - Aricanduva - São Paulo/SP,349180,24/04/2024,False,Apartamentos,Padrão,385,55,2,1,1,1,LESTE,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento em Rua Cruz do Espírito Santo - Vila Chabilândia - São Paulo/SP,167870,24/04/2024,False,Apartamentos,Padrão,170,45,2,1,1,1,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Venha conhecer este lindo apartamento na Mooca, com 50m², 2 Quartos, 1 vaga, varanda e laz",549900,24/04/2024,False,Apartamentos,Padrão,500,50,2,1,1,0,LESTE,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,True
"Apartamentos com 1 ou 2 dormitórios à venda, 32-39m² a partir de R$ 205.000 - Vila Formosa",205000,24/04/2024,False,Apartamentos,Padrão,150,32,2,1,0,0,LESTE,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento em Rua Cumanaxos - Vila Santana - São Paulo/SP,239660,24/04/2024,False,Apartamentos,Padrão,1,40,2,1,0,1,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento para venda com 2 quartos, em Cidade Satélite Santa Bárbara, São P",230000,24/04/2024,False,Apartamentos,Padrão,369,49,2,1,1,0,LESTE,True,False,True,True,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False
Apartamento em Rua Luiz de Almeida Fernandes - Itaquera - São Paulo/SP,224780,24/04/2024,False,Apartamentos,Padrão,100,38,2,1,0,1,LESTE,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Rua Pitinga - Vila Prudente - São Paulo/SP,496720,24/04/2024,False,Apartamentos,Padrão,597,57,2,2,2,1200,LESTE,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento em Rua Gregório de Matos - Vila Regente Feijó - São Paulo/SP,363290,24/04/2024,False,Apartamentos,Padrão,1,38,2,1,0,1,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento com 2 dormitórios à venda, 47 m² por R$ 175.000 - Santa Etelvina",175000,24/04/2024,False,Apartamentos,Padrão,317,47,2,1,1,0,LESTE,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Apartamento em Rua Gregório de Matos - Vila Regente Feijó - São Paulo/SP,363810,24/04/2024,False,Apartamentos,Padrão,1,38,2,1,0,1,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sobrado em Rua Nhatumani - Vila Ré - São Paulo/SP,724250,24/04/2024,False,Casas,Padrão,1,135,3,4,2,1,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento em Rua Marciano Capella - Vila Ré - São Paulo/SP,248390,24/04/2024,False,Apartamentos,Padrão,336,58,2,1,1,84,LESTE,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cobertura duplex para venda com 100 metros quadrados com 2 quartos,949000,24/04/2024,False,Apartamentos,Cobertura,1100,100,2,3,1,250,LESTE,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,False,True
Apartamento em Rua Gregório de Matos - Vila Regente Feijó - São Paulo/SP,372820,24/04/2024,False,Apartamentos,Padrão,1,38,2,1,0,1,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sobrado em Rua Solidônio Leite - São Lucas - São Paulo/SP,579170,24/04/2024,False,Casas,Padrão,1,98,3,3,2,1,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento em Avenida Aldeia Manuel Antônio - Vila Nhocune - São Paulo/SP,179280,24/04/2024,False,Apartamentos,Padrão,150,36,2,1,0,100,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento, Vila Sílvia - São Paulo",180000,24/04/2024,False,Apartamentos,Padrão,250,49,2,1,1,0,LESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Rua Jaboticabal - Vila Bertioga - São Paulo/SP,389240,24/04/2024,False,Apartamentos,Padrão,885,57,2,1,1,1,LESTE,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
"Casa Térrea, Vila Pedroso - São Paulo",500000,24/04/2024,False,Casas,Padrão,0,180,2,1,5,0,LESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Térrea para venda tem 200 metros quadrados com 3 quartos em Vila Formosa - São Paulo - SP,500000,24/04/2024,False,Casas,Padrão,0,200,3,2,1,0,LESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento com 2 dormitórios, 56 m² - venda por R$ 330.000 ou aluguel por R$ 2.570/mês - ",330000,24/04/2024,False,Apartamentos,Padrão,570,56,2,1,1,0,LESTE,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
"Apartamento em Rua Tobias Barreto, 1054 - Alto da Mooca - São Paulo/SP",534280,24/04/2024,False,Apartamentos,Padrão,780,89,2,2,1,300,LESTE,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Sobrado em Rua Azevedo Soares - Vila Gomes Cardim - São Paulo/SP,739340,24/04/2024,False,Casas,Padrão,1,176,2,1,4,369,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Rua Demerval da Fonseca - Jardim Santa Terezinha (Zona Leste) - São Paulo/S,279560,24/04/2024,False,Apartamentos,Padrão,400,58,3,1,1,1,LESTE,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento em Rua Gregório de Matos - Vila Regente Feijó - São Paulo/SP,401310,24/04/2024,False,Apartamentos,Padrão,1,41,2,1,0,1,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Rua Ignácio Alves de Mattos - Itaquera - São Paulo/SP,209230,24/04/2024,False,Apartamentos,Padrão,150,41,2,1,1,100,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Rua Luiz de Almeida Fernandes - Itaquera - São Paulo/SP,214840,24/04/2024,False,Apartamentos,Padrão,100,40,2,1,0,1,LESTE,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento no Jardim Bonfiglioli, 03 dormitórios 02 Vaga",670000,25/04/2024,False,Apartamentos,Padrão,751,82,3,2,2,180,SUL,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
Apartamento Venda Jardim Paulista 189 m² 3 Dormitórios,2499990,25/04/2024,False,Apartamentos,Padrão,2697,189,3,4,3,958,SUL,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento a Venda no Brooklin,2259000,25/04/2024,False,Apartamentos,Padrão,1300,130,3,5,2,800,SUL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"APARTAMENTO RESIDENCIAL em São Paulo - SP, Vila Nova Conceição",590000,25/04/2024,False,Apartamentos,Padrão,450,27,1,2,0,0,SUL,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento Venda Vila Olímpia 86 m² 2 Dormitórios,1699990,25/04/2024,False,Apartamentos,Padrão,1753,86,2,3,2,300,SUL,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento Venda 3 Dormitórios - 130 m² Brooklin,2249980,25/04/2024,False,Apartamentos,Padrão,1300,130,3,5,2,780,SUL,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Sobrado Metro Vila Sônia,950000,25/04/2024,False,Casas,Padrão,0,156,3,3,2,350,SUL,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
"APARTAMENTO RESIDENCIAL em São Paulo - SP, Jardim Aeroporto",499000,25/04/2024,False,Apartamentos,Padrão,700,43,1,3,1,101,SUL,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento a Venda na Vila Olímpia,2560000,25/04/2024,False,Apartamentos,Padrão,1650,80,2,2,2,595,SUL,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True
